RowID,Letter,Level,Term,See,SeeAlso,NonEssModif,Code
7951,A,1,subependymal,,,,D43.2
7952,A,2,giant cell,,,,
7953,A,3,specified site,"Neoplasm,  uncertain behavior, by site",,,
7954,A,3,unspecified site,,,,D43.2
7955,A,2,specified site,"Neoplasm, uncertain  behavior, by site",,,
7956,A,2,unspecified site,,,,D43.2
7957,A,1,unspecified site,,,,C71.9
7958,A,0,Astroglioma,,,,
7959,A,1,specified site,"Neoplasm, malignant, by site",,,
7960,A,1,unspecified site,,,,C71.9
7961,A,0,Asymbolia,,,,R48.8
7962,A,0,Asymmetry,,Distortion,,
7963,A,1,between native and reconstructed breast,,,,N65.1
7964,A,1,face,,,,Q67.0
7965,A,1,jaw,"Anomaly, dentofacial, jaw-cranial base relationship, asymmetry",,(lower),
7966,A,0,"Asynergia, asynergy",,,,R27.8
7967,A,1,ventricular,,,,I51.89
7968,A,0,Asystole,"Arrest, cardiac",,(heart),
7969,A,0,At risk,,,,
7970,A,1,for,,,,
7971,A,2,dental caries,,,,Z91.849
7972,A,3,high,,,,Z91.843
7973,A,3,low,,,,Z91.841
7974,A,3,moderate,,,,Z91.842
7975,A,2,falling,,,,Z91.81
7976,A,2,feeling loneliness,,,,Z65.8
7977,A,2,social isolation,,,,Z91.89
7978,A,0,"Ataxia, ataxy, ataxic",,,,R27.0
7979,A,1,acute,,,,R27.8
7980,A,1,autosomal recessive Friedreich,,,,G11.11
7981,A,1,brain,,,(hereditary),G11.9
7982,A,1,cerebellar,,,(hereditary),G11.9
7983,A,2,with defective DNA repair,,,,G11.3
7984,A,2,alcoholic,,,,G31.2
7985,A,2,early-onset,,,,G11.10
7986,A,2,with,,,,
7987,A,3,essential tremor,,,,G11.19
7988,A,3,myoclonus [Hunt's ataxia],,,,G11.19
7989,A,3,retained tendon reflexes,,,,G11.19
7990,A,2,in,,,,
7991,A,3,alcoholism,,,,G31.2
7992,A,3,myxedema,,,,E03.9
7993,A,3,neoplastic disease,,Neoplasm,,D49.9
7994,A,3,specified disease NEC,,,,G32.81
7995,A,2,late-onset,,,(Marie's),G11.2
7996,A,1,cerebral,,,(hereditary),G11.9
7997,A,1,congenital nonprogressive,,,,G11.0
7998,A,1,"family, familial","Ataxia, hereditary",,,
7999,A,1,following,,,,
8000,A,2,cerebrovascular disease,,,,I69.993
8001,A,3,cerebral infarction,,,,I69.393
8002,A,3,intracerebral hemorrhage,,,,I69.193
8003,A,3,nontraumatic intracranial hemorrhage NEC,,,,I69.293
8004,A,3,specified disease NEC,,,,I69.893
8005,A,3,subarachnoid hemorrhage,,,,I69.093
8006,A,1,Friedreich's,,,(heredofamilial) (cerebellar) (spinal) (with retained reflexes),G11.11
8007,A,1,gait,,,,R26.0
8008,A,2,hysterical,,,,F44.4
8009,A,1,general,,,,R27.8
8010,A,1,gluten,,,,M35.9
8011,A,2,with celiac disease,,,,K90.0
8012,A,1,hereditary,,,,G11.9
8013,A,2,with neuropathy,,,,G60.2
8014,A,2,cerebellar,"Ataxia, cerebellar",,,
8015,A,2,spastic,,,,G11.4
8016,A,2,specified NEC,,,,G11.8
8017,A,2,spinal,,,(Friedreich's),G11.11
8018,A,1,heredofamilial,"Ataxia, hereditary",,,
8019,A,1,Hunt's,,,,G11.19
8020,A,1,hysterical,,,,F44.4
8021,A,1,locomotor,,,(progressive) (syphilitic) (partial)  (spastic),A52.11
8022,A,2,diabetic,"Diabetes, ataxia",,,
8023,A,1,Marie's,,,(cerebellar) (heredofamilial) (late- onset),G11.2
8024,A,1,nonorganic origin,,,,F44.4
8025,A,1,"nonprogressive, congenital",,,,G11.0
8026,A,1,psychogenic,,,,F44.4
8027,A,1,Roussy-Lévy,,,,G60.0
8028,A,1,Sanger-Brown's,,,(hereditary),G11.2
8029,A,1,spastic hereditary,,,,G11.4
8030,A,1,spinal,,,,
8031,A,2,hereditary,,,(Friedreich's),G11.11
8032,A,2,progressive,,,(syphilitic),A52.11
8033,A,1,"spinocerebellar, X-linked recessive",,,,G11.19
8034,A,1,telangiectasia,,,(Louis-Bar),G11.3
8035,A,0,Ataxia-telangiectasia,,,(Louis-Bar),G11.3
8036,A,0,Atelectasis,,,(massive) (partial) (pressure) (pulmonary),J98.11
8037,A,1,newborn,,,,P28.10
8038,A,2,due to resorption,,,,P28.11
8039,A,2,partial,,,,P28.19
8040,A,2,primary,,,,P28.0
8041,A,2,secondary,,,,P28.19
8042,A,1,primary,,,(newborn),P28.0
8043,A,1,tuberculous,"Tuberculosis, pulmonary",,,
8044,A,0,Atelocardia,,,,Q24.9
8045,A,0,Atelomyelia,,,,Q06.1
8046,A,0,Atheroembolism,,,,
8047,A,1,of,,,,
8048,A,2,extremities,,,,
8049,A,3,lower,,,,I75.02-
8050,A,3,upper,,,,I75.01-
8051,A,2,kidney,,,,I75.81
8052,A,2,specified NEC,,,,I75.89
8053,A,0,"Atheroma, atheromatous",,Arteriosclerosis,,I70.90
8054,A,1,"aorta, aortic",,,,I70.0
8055,A,2,valve,,"Endocarditis, aortic",,I35.8
8056,A,1,aorto-iliac,,,,I70.0
8057,A,1,artery,Arteriosclerosis,,,
8058,A,1,basilar,,,(artery),I67.2
8059,A,1,carotid,,,(artery) (common) (internal),I67.2
8060,A,1,cerebral,,,(arteries),I67.2
8061,A,1,coronary,,,(artery),I25.10
8062,A,2,with angina pectoris,"Arteriosclerosis, coronary (artery),",,,
8063,A,1,degeneration,Arteriosclerosis,,,
8064,A,1,"heart, cardiac","Disease, heart, ischemic, atherosclerotic",,,
8065,A,1,mitral,,,(valve),I34.89
8066,A,1,"myocardium, myocardial","Disease, heart, ischemic, atherosclerotic",,,
8067,A,1,pulmonary valve,," Endocarditis, pulmonary",(heart),I37.8
8068,A,1,tricuspid,,,(heart) (valve),I36.8
8069,A,1,"valve, valvular",Endocarditis,,,
8070,A,1,vertebral,,,(artery),I67.2
8071,A,0,Atheromatosis,Arteriosclerosis,,,
8072,A,0,Atherosclerosis,,Arteriosclerosis,,
8073,A,1,coronary,,,,
8074,A,2,artery,,,,I25.10
8075,A,3,with angina pectoris,"Arteriosclerosis, coronary (artery),",,,
8076,A,3,due to,,,,
8077,A,4,calcified coronary lesion,,,(severely),I25.84
8078,A,4,lipid rich plaque,,,,I25.83
8079,A,1,transplanted heart,,,,I25.811
8080,A,2,bypass graft,,,,I25.812
8081,A,3,with angina pectoris,"Arteriosclerosis, coronary (artery),",,,
8082,A,2,native coronary artery,,,,I25.811
8083,A,3,with angina pectoris,"Arteriosclerosis, coronary (artery),",,,
8084,A,0,Athetosis,,,(acquired),R25.8
8085,A,1,bilateral,,,(congenital),G80.3
8086,A,1,congenital,,,(bilateral) (double),G80.3
8087,A,1,double,,,(congenital),G80.3
8088,A,1,unilateral,,,,R25.8
8089,A,0,Athlete's,,,,
8090,A,1,foot,,,,B35.3
8091,A,1,heart,,,,I51.7
8092,A,0,Athrepsia,,,,E41
8093,A,0,Athyrea,,Hypothyroidism,(acquired),
8094,A,1,congenital,,,,E03.1
8095,A,0,"Atonia, atony, atonic",,,,
8096,A,1,bladder,,,(sphincter) (neurogenic),N31.2
8097,A,1,capillary,,,,I78.8
8098,A,1,cecum,,,,K59.89
8099,A,2,psychogenic,,,,F45.8
8100,A,1,colon,"Atony, intestine",,,
8101,A,1,congenital,,,,P94.2
8102,A,1,esophagus,,,,K22.89
8103,A,1,intestine,,,,K59.89
8104,A,2,psychogenic,,,,F45.8
8105,A,1,stomach,,,,K31.89
8106,A,2,neurotic or psychogenic,,,,F45.8
8107,A,1,uterus,,,(during labor),O62.2
8108,A,2,with hemorrhage,,,(postpartum),O72.1
8109,A,2,postpartum,,,(with hemorrhage),O72.1
8110,A,3,without hemorrhage,,,,O75.89
8111,A,0,Atopy,"History, allergy",,,
8112,A,0,"Atransferrinemia, congenital",,,,E88.09
8113,A,0,"Atresia, atretic",,,,
8114,A,1,alimentary organ or tract NEC,,,,Q45.8
8115,A,2,upper,,,,Q40.8
8116,A,1,"ani, anus, anal",,,(canal),Q42.3
8117,A,2,with fistula,,,,Q42.2
8118,A,1,aorta,,,(ring),Q25.29
8119,A,1,aortic,,,(orifice) (valve),Q23.0
8120,A,2,arch,,,,Q25.21
8121,A,2,congenital with hypoplasia of ascending aorta and defective development of left ventricle,,,(with mitral stenosis),Q23.4
8122,A,2,in hypoplastic left heart syndrome,,,,Q23.4
8123,A,1,aqueduct of Sylvius,,,,Q03.0
8124,A,2,with spina bifida,"Spina bifida, with hydrocephalus",,,
8125,A,1,artery NEC,,,,Q27.8
8126,A,2,cerebral,,,,Q28.3
8127,A,2,coronary,,,,Q24.5
8128,A,2,digestive system,,,,Q27.8
8129,A,2,eye,,,,Q15.8
8130,A,2,lower limb,,,,Q27.8
8131,A,2,pulmonary,,,,Q25.5
8132,A,2,specified site NEC,,,,Q27.8
8133,A,2,umbilical,,,,Q27.0
8134,A,2,upper limb,,,,Q27.8
8135,A,1,auditory canal,,,(external),Q16.1
8136,A,1,bile duct,,,(common) (congenital) (hepatic),Q44.2
8137,A,2,acquired,"Obstruction, bile duct",,,
8138,A,1,bladder,,,(neck),Q64.39
8139,A,2,obstruction,,,,Q64.31
8140,A,1,bronchus,,,,Q32.4
8141,A,1,cecum,,,,Q42.8
8142,A,1,cervix,,,(acquired),N88.2
8143,A,2,congenital,,,,Q51.828
8144,A,2,in pregnancy or childbirth,"Anomaly, cervix, in pregnancy or childbirth",,,
8145,A,3,causing obstructed labor,,,,O65.5
8146,A,1,choana,,,,Q30.0
8147,A,1,colon,,,,Q42.9
8148,A,2,specified NEC,,,,Q42.8
8149,A,1,common duct,,,,Q44.2
8150,A,1,cricoid cartilage,,,,Q31.8
8151,A,1,cystic duct,,,,Q44.2
8152,A,2,acquired,,,,K82.8
8153,A,3,with obstruction,,,,K82.0
8154,A,1,digestive organs NEC,,,,Q45.8
8155,A,1,duodenum,,,,Q41.0
8156,A,1,ear canal,,,,Q16.1
8157,A,1,ejaculatory duct,,,,Q55.4
8158,A,1,epiglottis,,,,Q31.8
8159,A,1,esophagus,,,,Q39.0
8160,A,2,with tracheoesophageal fistula,,,,Q39.1
8161,A,1,eustachian tube,,,,Q17.8
8162,A,1,fallopian tube,,,(congenital),Q50.6
8163,A,2,acquired,,,,N97.1
8164,A,1,follicular cyst,,,,N83.0-
8165,A,1,foramen of,,,,
8166,A,2,Luschka,,,,Q03.1
8167,A,3,with spina bifida,"Spina bifida, with hydrocephalus",,,
8168,A,2,Magendie,,,,Q03.1
8169,A,3,with spina bifida,"Spina bifida, with hydrocephalus",,,
8170,A,1,gallbladder,,,,Q44.1
8171,A,1,genital organ,,,,
8172,A,2,external,,,,
8173,A,3,female,,,,Q52.79
8174,A,3,male,,,,Q55.8
8175,A,2,internal,,,,
8176,A,3,female,,,,Q52.8
8177,A,3,male,,,,Q55.8
8178,A,1,glottis,,,,Q31.8
8179,A,1,gullet,,,,Q39.0
8180,A,2,with tracheoesophageal fistula,,,,Q39.1
8181,A,1,heart valve NEC,,,,Q24.8
8182,A,2,pulmonary,,,,Q22.0
8183,A,2,tricuspid,,,,Q22.4
8184,A,1,hymen,,,,Q52.3
8185,A,2,acquired,,,(postinfective),N89.6
8186,A,1,ileum,,,,Q41.2
8187,A,1,intestine,,,(small),Q41.9
8188,A,2,large,,,,Q42.9
8189,A,3,specified NEC,,,,Q42.8
8190,A,1,"iris, filtration angle",,,,Q15.0
8191,A,1,jejunum,,,,Q41.1
8192,A,1,lacrimal apparatus,,,,Q10.4
8193,A,1,larynx,,,,Q31.8
8194,A,1,meatus urinarius,,,,Q64.33
8195,A,1,mitral valve,,,,Q23.2
8196,A,2,in hypoplastic left heart syndrome,,,,Q23.4
8197,A,1,nares,,,(anterior) (posterior),Q30.0
8198,A,1,nasopharynx,,,,Q34.8
8199,A,1,"nose, nostril",,,,Q30.0
8200,A,2,acquired,,,,J34.89
8201,A,1,organ or site NEC,,,,Q89.8
8202,A,1,osseous meatus,,,(ear),Q16.1
8203,A,1,oviduct,,,(congenital),Q50.6
8204,A,2,acquired,,,,N97.1
8205,A,1,parotid duct,,,,Q38.4
8206,A,2,acquired,,,,K11.8
8207,A,1,pulmonary,,,(artery),Q25.5
8208,A,2,valve,,,,Q22.0
8209,A,1,pulmonic,,,,Q22.0
8210,A,1,pupil,,,,Q13.2
8211,A,1,rectum,,,,Q42.1
8212,A,2,with fistula,,,,Q42.0
8213,A,1,salivary duct,,,,Q38.4
8214,A,2,acquired,,,,K11.8
8215,A,1,sublingual duct,,,,Q38.4
8216,A,2,acquired,,,,K11.8
8217,A,1,submandibular duct,,,,Q38.4
8218,A,2,acquired,,,,K11.8
8219,A,1,submaxillary duct,,,,Q38.4
8220,A,2,acquired,,,,K11.8
8221,A,1,thyroid cartilage,,,,Q31.8
8222,A,1,trachea,,,,Q32.1
8223,A,1,tricuspid valve,,,,Q22.4
8224,A,1,ureter,,,,Q62.10
8225,A,2,pelvic junction,,,,Q62.11
8226,A,2,vesical orifice,,,,Q62.12
8227,A,1,ureteropelvic junction,,,,Q62.11
8228,A,1,ureterovesical orifice,,,,Q62.12
8229,A,1,urethra,,,(valvular),Q64.39
8230,A,2,stricture,,,,Q64.32
8231,A,1,urinary tract NEC,,,,Q64.8
8232,A,1,uterus,,,,Q51.818
8233,A,2,acquired,,,,N85.8
8234,A,1,vagina,,,(congenital),Q52.4
8235,A,2,acquired,,,(postinfectional) (senile),N89.5
8236,A,1,vas deferens,,,,Q55.3
8237,A,1,vascular NEC,,,,Q27.8
8238,A,2,cerebral,,,,Q28.3
8239,A,2,digestive system,,,,Q27.8
8240,A,2,lower limb,,,,Q27.8
8241,A,2,specified site NEC,,,,Q27.8
8242,A,2,upper limb,,,,Q27.8
8243,A,1,vein NEC,,,,Q27.8
8244,A,2,digestive system,,,,Q27.8
8245,A,2,great,,,,Q26.8
8246,A,2,lower limb,,,,Q27.8
8247,A,2,portal,,,,Q26.5
8248,A,2,pulmonary,,,,Q26.4
8249,A,3,partial,,,,Q26.3
8250,A,3,total,,,,Q26.2
8251,A,2,specified site NEC,,,,Q27.8
8252,A,2,upper limb,,,,Q27.8
8253,A,1,vena cava,,,(inferior) (superior),Q26.8
8254,A,1,vesicourethral orifice,,,,Q64.31
8255,A,1,vulva,,,,Q52.79
8256,A,2,acquired,,,,N90.5
8257,A,0,"Atrichia, atrichosis",Alopecia,,,
8258,A,0,Atrophia,,Atrophy,,
8259,A,1,cutis senilis,,,,L90.8
8260,A,2,due to radiation,,,,L57.8
8261,A,1,gyrata of choroid and retina,,,,H31.23
8262,A,1,senilis,,,,R54
8263,A,2,dermatological,,,,L90.8
8264,A,3,due to radiation,,,(nonionizing) (solar),L57.8
8265,A,1,unguium,,,,L60.3
8266,A,2,congenita,,,,Q84.6
8267,A,0,Atrophie blanche,,,(en plaque) (de Milian),L95.0
8268,A,0,"Atrophoderma, atrophodermia",,,(of),L90.9
8269,A,1,diffusum,,,(idiopathic),L90.4
8270,A,1,maculatum,,,,L90.8
8271,A,2,et striatum,,,,L90.8
8272,A,3,due to syphilis,,,,A52.79
8273,A,2,syphilitic,,,,A51.39
8274,A,1,neuriticum,,,,L90.8
8275,A,1,Pasini and Pierini,,,,L90.3
8276,A,1,pigmentosum,,,,Q82.1
8277,A,1,reticulatum symmetricum faciei,,,,L66.4
8278,A,1,senile,,,,L90.8
8279,A,2,due to radiation,,,(nonionizing) (solar),L57.8
8280,A,1,vermiculata,,,(cheeks),L66.4
8281,A,0,"Atrophy, atrophic",,,(of),
8282,A,1,adrenal,,,(capsule) (gland),E27.49
8283,A,2,primary,,,(autoimmune),E27.1
8284,A,1,alveolar process or ridge,,,(edentulous),K08.20
8285,A,1,anal sphincter,,,(disuse),N81.84
8286,A,1,appendix,,,,K38.8
8287,A,1,arteriosclerotic,Arteriosclerosis,,,
8288,A,1,bile duct,,,(common) (hepatic),K83.8
8289,A,1,bladder,,,,N32.89
8290,A,2,neurogenic,,,,N31.8
8291,A,1,blanche,,,(en plaque) (of Milian),L95.0
8292,A,1,bone,,"Disorder,  bone, specified type NEC",(senile),
8293,A,2,due to,,,,
8294,A,3,tabes dorsalis,,,(neurogenic),A52.11
8295,A,1,brain,,,(cortex) (progressive),G31.9
8296,A,2,frontotemporal circumscribed,,"Dementia, in, diseases specified elsewhere",,G31.01
8297,A,3,with behavioral disturbance,,"Dementia, in, diseases specified elsewhere",,G31.01
8298,A,2,senile NEC,,,,G31.1
8299,A,1,breast,,,,N64.2
8300,A,2,obstetric,"Disorder, breast, specified type NEC",,,
8301,A,1,buccal cavity,,,,K13.79
8302,A,1,cardiac,"Degeneration, myocardial",,,
8303,A,1,cartilage,"Disorder,  cartilage, specified NEC",,(infectional) (joint),
8304,A,1,cerebellar,"Atrophy, brain",,,
8305,A,1,cerebral,"Atrophy, brain",,,
8306,A,1,cervix,,,(mucosa) (senile) (uteri),N88.8
8307,A,2,menopausal,,,,N95.8
8308,A,1,Charcot-Marie-Tooth,,,,G60.0
8309,A,1,choroid,,,(central) (macular) (myopic) (retina),H31.10-
8310,A,2,diffuse secondary,,,,H31.12-
8311,A,2,gyrate,,,,H31.23
8312,A,2,senile,,,,H31.11-
8313,A,1,ciliary body,"Atrophy, iris",,,
8314,A,1,conjunctiva,,,(senile),H11.89
8315,A,1,corpus cavernosum,,,,N48.89
8316,A,1,cortical,"Atrophy, brain",,,
8317,A,1,cystic duct,,,,K82.8
8318,A,1,Déjérine-Thomas,,,,G23.8
8319,A,1,disuse NEC,"Atrophy, muscle",,,
8320,A,1,Duchenne-Aran,,,,G12.21
8321,A,1,ear,,,,H93.8-
8322,A,1,edentulous alveolar ridge,,,,K08.20
8323,A,1,endometrium,,,(senile),N85.8
8324,A,2,cervix,,,,N88.8
8325,A,1,enteric,,,,K63.89
8326,A,1,epididymis,,,,N50.89
8327,A,1,eyeball,"Disorder, globe, degenerated condition, atrophy",,,
8328,A,1,eyelid,"Disorder, eyelid, degenerative",,(senile),
8329,A,1,facial,,,(skin),L90.9
8330,A,1,fallopian tube,,,(senile),N83.32-
8331,A,2,with ovary,,,,N83.33-
8332,A,1,fascioscapulohumeral,,,(Landouzy- Déjérine),G71.02
8333,A,1,"fatty, thymus",,,(gland),E32.8
8334,A,1,gallbladder,,,,K82.8
8335,A,1,gastric,,,,K29.40
8336,A,2,with bleeding,,,,K29.41
8337,A,1,gastrointestinal,,,,K63.89
8338,A,1,glandular,,,,I89.8
8339,A,1,globe,,,,H44.52-
8340,A,1,gum,"Recession, gingival",,,
8341,A,1,hair,,,,L67.8
8342,A,1,heart,"Degeneration, myocardial",,(brown),
8343,A,1,hemifacial,,,,Q67.4
8344,A,2,Romberg,,,,G51.8
8345,A,1,infantile,,,,E41
8346,A,2,"paralysis, acute","Poliomyelitis, paralytic",,,
8347,A,1,intestine,,,,K63.89
8348,A,1,iris,,,(essential) (progressive),H21.26-
8349,A,2,specified NEC,,,,H21.29
8350,A,1,kidney,," Sclerosis, renal",(senile) (terminal),N26.1
8351,A,2,congenital or infantile,,,,Q60.5
8352,A,3,bilateral,,,,Q60.4
8353,A,3,unilateral,,,,Q60.3
8354,A,2,hydronephrotic,Hydronephrosis,,,
8355,A,1,lacrimal gland,,,(primary),H04.14-
8356,A,2,secondary,,,,H04.15-
8357,A,1,Landouzy-Déjérine,,,,G71.02
8358,A,1,"laryngitis, infective",,,,J37.0
8359,A,1,larynx,,,,J38.7
8360,A,1,Leber's optic,,,(hereditary),H47.22
8361,A,1,lip,,,,K13.0
8362,A,1,liver,,,(yellow),K72.90
8363,A,2,with coma,,,,K72.91
8364,A,2,"acute, subacute",,,,K72.00
8365,A,3,with coma,,,,K72.01
8366,A,2,chronic,,,,K72.10
8367,A,3,with coma,,,,K72.11
8368,A,1,lung,,,(senile),J98.4
8369,A,1,macular,,,(dermatological),L90.8
8370,A,2,"syphilitic, skin",,,,A51.39
8371,A,3,striated,,,,A52.79
8372,A,1,mandible,,,(edentulous),K08.20
8373,A,2,minimal,,,,K08.21
8374,A,2,moderate,,,,K08.22
8375,A,2,severe,,,,K08.23
8376,A,1,maxilla,,,,K08.20
8377,A,2,minimal,,,,K08.24
8378,A,2,moderate,,,,K08.25
8379,A,2,severe,,,,K08.26
8380,A,1,"muscle, muscular",,,(diffuse) (general)  (idiopathic) (primary),M62.50
8381,A,2,ankle,,,,M62.57-
8382,A,2,back,,,,M62.5A9
8383,A,3,cervical,,,,M62.5A0
8384,A,3,lumbosacral,,,,M62.5A2
8385,A,3,thoracic,,,,M62.5A1
8386,A,2,Duchenne-Aran,,,,G12.21
8387,A,2,foot,,,,M62.57-
8388,A,2,forearm,,,,M62.53-
8389,A,2,hand,,,,M62.54-
8390,A,2,infantile spinal,,,,G12.0
8391,A,2,lower leg,,,,M62.56-
8392,A,2,multiple sites,,,,M62.59
8393,A,2,myelopathic,"Atrophy, muscle, spinal",,,
8394,A,2,myotonic,,,,G71.11
8395,A,2,neuritic,,,,G58.9
8396,A,2,neuropathic,,,(peroneal) (progressive),G60.0
8397,A,2,pelvic,,,(disuse),N81.84
8398,A,2,peroneal,,,,G60.0
8399,A,2,progressive,,,(bulbar),G12.21
8400,A,3,adult,,,,G12.1
8401,A,3,infantile,,,(spinal),G12.0
8402,A,3,spinal,,,,G12.25
8403,A,4,adult,,,,G12.1
8404,A,4,infantile,,,,G12.0
8405,A,2,pseudohypertrophic,,,,G71.02
8406,A,2,shoulder region,,,,M62.51-
8407,A,2,specified site NEC,,,,M62.58
8408,A,2,spinal,,,,G12.9
8409,A,3,adult form,,,,G12.1
8410,A,3,Aran-Duchenne,,,,G12.21
8411,A,3,"childhood form, type II",,,,G12.1
8412,A,3,distal,,,,G12.1
8413,A,3,hereditary NEC,,,,G12.1
8414,A,3,"infantile, type I",,,(Werdnig-Hoffmann),G12.0
8415,A,3,"juvenile form, type III",,,(Kugelberg- Welander),G12.1
8416,A,3,progressive,,,,G12.25
8417,A,3,scapuloperoneal form,,,,G12.1
8418,A,3,specified NEC,,,,G12.8
8419,A,2,syphilitic,,,,A52.78
8420,A,2,thigh,,,,M62.55-
8421,A,2,upper arm,,,,M62.52-
8422,A,1,myocardium,"Degeneration, myocardial",,,
8423,A,1,myometrium,,,(senile),N85.8
8424,A,2,cervix,,,,N88.8
8425,A,1,myopathic NEC,"Atrophy, muscle",,,
8426,A,1,myotonia,,,,G71.11
8427,A,1,nail,,,,L60.3
8428,A,1,nasopharynx,,,,J31.1
8429,A,1,nerve,,"Disorder, nerve",,
8430,A,2,abducens,"Strabismus, paralytic, sixth nerve",,,
8431,A,2,accessory,,,,G52.8
8432,A,2,acoustic or auditory,,,,
8433,A,2,cranial,,,,G52.9
8434,A,3,eighth,,,(auditory),
8435,A,3,eleventh,,,(accessory),G52.8
8436,A,3,fifth,,,(trigeminal),G50.8
8437,A,3,first,,,(olfactory),G52.0
8438,A,3,fourth,"Strabismus, paralytic, fourth nerve",,(trochlear),
8439,A,3,second,,,(optic),H47.20
8440,A,3,sixth,"Strabismus, paralytic, sixth nerve",,(abducens),
8441,A,3,tenth,,,(pneumogastric) (vagus),G52.2
8442,A,3,third,"Strabismus, paralytic, third nerve",,(oculomotor),
8443,A,3,twelfth,,,(hypoglossal),G52.3
8444,A,2,hypoglossal,,,,G52.3
8445,A,2,oculomotor,"Strabismus, paralytic, third nerve",,,
8446,A,2,olfactory,,,,G52.0
8447,A,2,optic,,,(papillomacular bundle),
8448,A,3,syphilitic,,,(late),A52.15
8449,A,4,congenital,,,,A50.44
8450,A,2,pneumogastric,,,,G52.2
8451,A,2,trigeminal,,,,G50.8
8452,A,2,trochlear,"Strabismus, paralytic, fourth nerve",,,
8453,A,2,vagus,,,(pneumogastric),G52.2
8454,A,1,"neurogenic, bone, tabetic",,,,A52.11
8455,A,1,nutritional,,,,E43
8456,A,2,with marasmus,,,,E41
8457,A,1,old age,,,,R54
8458,A,1,olivopontocerebellar,,,,G23.8
8459,A,1,optic,,,(nerve),H47.20
8460,A,2,glaucomatous,,,,H47.23-
8461,A,2,hereditary,,,,H47.22
8462,A,2,primary,,,,H47.21-
8463,A,2,specified type NEC,,,,H47.29-
8464,A,2,syphilitic,,,(late),A52.15
8465,A,3,congenital,,,,A50.44
8466,A,1,orbit,,,,H05.31-
8467,A,1,ovary,,,(senile),N83.31-
8468,A,2,with fallopian tube,,,,N83.33-
8469,A,1,oviduct,"Atrophy, fallopian tube",,(senile),
8470,A,1,"palsy, diffuse",,,(progressive),G12.22
8471,A,1,pancreas,,,(duct) (senile),K86.89
8472,A,1,parotid gland,,,,K11.0
8473,A,1,pelvic muscle,,,,N81.84
8474,A,1,penis,,,,N48.89
8475,A,1,pharynx,,,,J39.2
8476,A,1,pluriglandular,,,,E31.8
8477,A,2,autoimmune,,,,E31.0
8478,A,1,polyarthritis,,,,M15.9
8479,A,1,prostate,,,,N42.89
8480,A,1,pseudohypertrophic,,,(muscle),G71.02
8481,A,1,renal,,"Sclerosis, renal",,N26.1
8482,A,1,"retina, retinal",,,(postinfectional),H35.89
8483,A,1,rhinitis,,,,J31.0
8484,A,1,salivary gland,,,,K11.0
8485,A,1,scar,,,,L90.5
8486,A,1,"sclerosis, lobar",,"Dementia, in, diseases specified elsewhere",(of brain),G31.09
8487,A,2,with behavioral disturbance,,"Dementia, in, diseases specified elsewhere",,G31.09
8488,A,1,scrotum,,,,N50.89
8489,A,1,seminal vesicle,,,,N50.89
8490,A,1,senile,,,,R54
8491,A,2,due to radiation,,,(nonionizing) (solar),L57.8
8492,A,1,skin,,,(patches) (spots),L90.9
8493,A,2,degenerative,,,(senile),L90.8
8494,A,2,due to radiation,,,(nonionizing) (solar),L57.8
8495,A,2,senile,,,,L90.8
8496,A,1,spermatic cord,,,,N50.89
8497,A,1,spinal,,,(acute) (cord),G95.89
8498,A,2,muscular,"Atrophy, muscle, spinal",,,
8499,A,2,paralysis,,,,G12.20
8500,A,3,acute,"Poliomyelitis, paralytic",,,
8501,A,3,meaning progressive muscular atrophy,,,,G12.25
8502,A,1,spine,"Spondylopathy,  specified NEC",,(column),
8503,A,1,spleen,,,(senile),D73.0
8504,A,1,stomach,,,,K29.40
8505,A,2,with bleeding,,,,K29.41
8506,A,1,striate,,,(skin),L90.6
8507,A,2,syphilitic,,,,A52.79
8508,A,1,subcutaneous,,,,L90.9
8509,A,1,sublingual gland,,,,K11.0
8510,A,1,submandibular gland,,,,K11.0
8511,A,1,submaxillary gland,,,,K11.0
8512,A,1,Sudeck's,Algoneurodystrophy,,,
8513,A,1,suprarenal,,,(capsule) (gland),E27.49
8514,A,2,primary,,,,E27.1
8515,A,1,systemic affecting central nervous system,,,,
8516,A,2,in,,,,
8517,A,3,myxedema,,,,E03.9
8518,A,3,neoplastic disease,,Neoplasm,,D49.9
8519,A,3,specified disease NEC,,,,G13.8
8520,A,1,"tarso-orbital fascia, congenital",,,,Q10.3
8521,A,1,testis,,,,N50.0
8522,A,1,"thenar, partial","Syndrome, carpal tunnel",,,
8523,A,1,thymus,,,(fatty),E32.8
8524,A,1,thyroid,,,(gland) (acquired),E03.4
8525,A,2,with cretinism,,,,E03.1
8526,A,2,congenital,,,(with myxedema),E03.1
8527,A,1,tongue,,,(senile),K14.8
8528,A,2,papillae,,,,K14.4
8529,A,1,trachea,,,,J39.8
8530,A,1,tunica vaginalis,,,,N50.89
8531,A,1,turbinate,,,,J34.89
8532,A,1,tympanic membrane,,,(nonflaccid),H73.82-
8533,A,2,flaccid,,,,H73.81-
8534,A,1,upper respiratory tract,,,,J39.8
8535,A,1,"uterus, uterine",,,(senile),N85.8
8536,A,2,cervix,,,,N88.8
8537,A,2,due to radiation,,,(intended effect),N85.8
8538,A,3,adverse effect or misadventure,,,,N99.89
8539,A,1,vagina,,,(senile),N95.2
